,id,sales,best_smape_test,best_model,model_exp,model_ml,feature_drop,smape_holt_test,smape_holt_train,smape_holt,smape_winter_test,smape_winter_train,smape_winter,xgboost_test,svr_test,xgboost_train,svr_train,xgboost_all,svr_all
10,9171479,350.0,7.880140692640691,ML,Holt's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",12.79761922836174,11.679620930540045,12.12260138816751,14.250584382937323,17.49723524239778,16.210826411290807,9.671794125575635,11.629490505052722,7.880140692640691,9.075577200577198,8.590041109463973,10.087505113671275
11,9171482,616.0,5.762507264865002,ML,Winter's,xgboost,"['holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",14.100959154898351,11.652407290761078,12.622588218060752,14.937439782400649,10.21222631088122,12.084480705256844,14.072356215213356,13.345023119459206,5.762507264865002,11.575963949585272,9.055088924436989,12.27691192255419
12,9171483,145.0,3.8690476190476186,ML,Holt's,svr,"['employee_nums', 'holiday_nums', 'price']",13.367346938775512,11.319444444444445,12.130877508235997,36.37362637362637,28.869047619047617,31.84255995576751,7.08994708994709,7.738095238095238,3.8690476190476186,3.8690476190476186,5.145253069781371,5.402066486972147
13,9421746,129.0,0.5208333333333333,ML,Winter's,xgboost,no,33.12169312169313,35.91765873015873,34.80982330038934,16.43441214869786,12.640241702741703,14.143592256799803,9.523809523809524,10.317460317460318,0.5208333333333333,3.645833333333333,4.088050314465409,6.2893081761006275
14,14090062,341.0,7.405753968253968,ML,Holt's,svr,no,5.130737609729207,9.96598300596462,8.050131056512855,15.462090573766826,26.863553113553113,22.345992484581185,4.789112614742867,5.341166769738198,7.405753968253968,7.405753968253968,6.368971545164662,6.5877099839363975
15,14090272,226.0,15.668983793983793,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",31.292517006802722,22.68897768897769,26.0979272300027,31.97278911564626,21.189817127317124,25.46231546231546,17.98185941043084,30.068027210884352,15.668983793983793,18.9141761016761,16.58540620804772,23.33362654117371
16,14121886,243.0,4.7519841269841265,ML,Holt's,xgboost,"['holiday_nums', 'price']",15.15134336562908,8.767322087634586,11.29683995250033,14.384843991986848,17.191801254301257,16.079610640931396,13.947639661925376,14.338145514616105,4.7519841269841265,5.01422188922189,8.395545754036322,8.708606721925255
17,14140290,409.0,11.779651884950797,ML,Holt's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",8.081188718075053,17.26908455373129,13.62859752450901,9.477419991020168,22.118210895384806,17.10959563139127,7.578122157954091,7.101185605718999,11.779651884950797,16.32872335997336,10.114894823310593,12.672529155457479
18,14140291,318.0,1.7361111111111112,ML,Holt's,xgboost,"['employee_nums', 'price']",11.387188519541459,11.82786815115569,11.653259240516089,5.8000305794423435,12.545745555613976,9.87291509335729,8.908146397642195,11.017686017686017,1.7361111111111112,9.41975559163059,4.577860941623427,10.052897835916701
19,14162110,99.0,16.145833333333332,ML,Holt's,xgboost,"['holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",29.682539682539677,64.0625,50.44025157232706,25.396825396825395,64.375,48.930817610062896,17.936507936507933,21.349206349206344,16.145833333333332,23.4375,16.85534591194968,22.610062893081757
20,14162400,102.0,4.479166666666666,ML,Winter's,xgboost,no,16.03174603174603,13.479662698412698,14.490865528601374,22.6984126984127,12.061688311688311,16.276239483786654,15.079365079365079,15.079365079365079,4.479166666666666,6.23015873015873,8.679245283018867,9.73644803833483
21,14164567,130.0,1.0416666666666665,ML,Winter's,xgboost,['holiday_nums'],11.102230365830543,17.4578373015873,14.939577949683681,25.453532228742308,12.87245514147688,17.8574102137896,13.498571145629967,12.543488257773971,1.0416666666666665,14.38988095238095,5.977421271538918,13.658291394140448
22,16007581,2546.0,4.240612682591883,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",5.661939599854766,6.92896535086539,6.4269362797102385,4.1031310290173515,6.46136004863735,5.52696741822188,6.356674712549191,11.092455405873869,4.240612682591883,5.8819676825245235,5.079052354839119,7.9465005540403
23,16009234,342.0,0.5208333333333333,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums', 'price']",7.964726826403076,21.8684613997114,16.359434493306214,5.730131499702486,15.859220275338695,11.845807741596046,11.408194734156698,5.958248101105244,0.5208333333333333,12.288361370598212,4.834693511018063,9.780203282685902
24,16010589,476.0,6.6496562835813995,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",11.125207597988016,10.915990600709062,10.998887901517703,12.3705690681394,10.608207783251322,11.30650187726358,16.44342430056716,16.179732965447247,6.6496562835813995,8.238987091662208,10.530205875217266,11.385320362407224
25,16010612,375.0,7.253805222555222,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",9.004635019672614,9.422398985818102,9.256869867156684,10.742738186347209,10.603970682095682,10.658954032836851,8.570355881280252,8.544191569401653,7.253805222555222,9.88375750711277,7.775457370351931,9.352986097831007
26,16014960,241.0,9.252736481354901,ML,Winter's,xgboost,['holiday_nums'],30.998069390926535,27.913064774278006,29.13542509408214,12.039593615223868,15.098911344073883,13.886728847737084,8.60981610981611,8.713601213601214,9.252736481354901,11.389425015344132,8.997994447348963,10.329192942955428
27,16014961,498.0,2.0500407395966604,ML,Holt's,xgboost,['price'],11.36860702650176,10.338550672937064,10.746686209255152,22.9734183813676,24.443487181248404,23.861007090729597,13.37079985874286,58.51050925883147,2.0500407395966604,12.30288443769625,6.535624541522514,30.611565970598893
28,16015156,549.0,5.918447871572872,ML,Holt's,xgboost,['holiday_nums'],11.571691808036345,8.76646687934316,9.877971096372535,20.90121518692947,21.82199039208009,21.457154933435508,11.9009971965637,11.733505798405949,5.918447871572872,7.9095552785031344,8.288891943739051,9.424705484502363
29,16018212,102.0,7.514880952380953,ML,Winter's,xgboost,no,41.74603174603174,39.375,40.314465408805034,14.318868961726105,17.766617063492067,16.40052819298102,7.76077097505669,7.430083144368858,7.514880952380953,9.300595238095237,7.612309074573226,8.559448936807428
30,16020360,284.0,4.94793401043401,ML,Holt's,xgboost,"['employee_nums', 'price']",11.818868961726103,13.534121966784507,12.85449341761042,9.989692846835704,16.666954684331685,14.02124716381441,10.17384731670446,11.337868480725625,4.94793401043401,11.532392580186698,7.018578905371357,11.455316993607783
31,16021668,317.0,10.642082695669146,ML,Winter's,xgboost,"['employee_nums', 'price']",7.813681027966743,16.905539450552023,13.303104981225783,7.178760393046109,13.928679870074024,11.254183473515793,6.069787666426322,6.23318247267827,10.642082695669146,12.875506778975238,8.830418627478595,10.243642431197195
32,16024490,620.0,14.279884822252207,Exp,Winter's,xgboost,['employee_nums'],18.851835994693136,17.35275973491343,17.946733347278975,16.1168834278078,14.279884822252207,15.007752194264798,22.743843523586996,22.4062969153637,14.564854800969766,15.774641568056877,17.805586181629426,18.402278592461467
33,16027746,181.0,1.6345704948646123,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",11.413454270597127,10.057737401487403,10.59490823641767,14.429327286470143,6.926156811025233,9.89911115035246,6.349206349206349,11.111111111111109,1.6345704948646123,2.375992063492063,3.502633757905678,5.837076969152441
34,16030580,513.0,5.353698588992707,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums', 'price']",7.2404685916406395,9.036500014971644,8.324864922708416,8.542500139138795,12.107560642060589,10.694989499393463,6.1794818937676075,6.632002983175031,5.353698588992707,8.494542659560032,5.680895747488422,7.756555240615033
35,16030584,417.0,6.546429469223587,ML,Winter's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",8.395723418924003,10.480997754464624,9.654756980005134,6.8617793569687375,8.357781587146693,7.765025986510145,9.893038564246739,5.171287152853973,6.546429469223587,7.346069912759379,7.872444393666722,6.484363536193086
36,16030585,1266.0,5.40144135963929,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums']",7.78713242786316,6.946974719169831,7.279867396199263,7.430858908559881,8.844967918642189,8.28466057502467,7.864022682023748,7.947276144386377,5.40144135963929,6.060593033497984,6.377181128885962,6.808146718944327
37,16030588,555.0,7.49714029510541,ML,Winter's,xgboost,['price'],16.268667138821684,17.343356520719936,16.917536199590437,10.406209635532944,15.767783772814733,13.643386473137042,16.418262774536544,18.324967599128193,7.49714029510541,23.20902308905405,11.031924673747934,21.273831291158903
38,16030589,658.0,7.459317931630202,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",11.765344992658802,10.371538953757536,10.923801723888223,14.864700160266665,11.073588039667934,12.575726804433469,12.801917295188513,15.33418831098452,7.459317931630202,12.94029882478836,9.576196924738214,13.888821074035896
39,16030590,893.0,8.637106739985873,ML,Winter's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",10.648497116664236,11.585030567964846,11.213951275940076,7.581420773932967,10.9328619189985,9.604932408689516,6.724277092281607,8.24207584279925,8.637106739985873,10.19629036176936,7.87919310598984,9.421978948592525
40,16030593,339.0,4.0625,ML,Winter's,xgboost,"['employee_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",14.104017675446245,12.723954286454287,13.270771855677516,7.0228158739879225,9.411914678458796,8.465290623857129,5.99892730985168,5.305010149730648,4.0625,5.867604617604618,4.829763651073306,5.644689828447006
41,16031893,122.0,0.0,ML,Holt's,xgboost,no,1.6488273631130776,1.5845163823105,1.6099980916851058,13.870018870018871,15.022016382310499,14.565564537817593,0.6926406926406926,0.0,0.0,0.3125,0.27444253859348194,0.18867924528301888
42,16040059,515.0,8.229139053563395,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",14.192934361001589,13.960892524408392,14.052833629473618,11.894317944738113,10.849138973413353,11.263266490353354,12.108887455526112,11.900449379440976,8.229139053563395,10.139255497469506,9.766397854341074,10.837087035609144
43,16040060,651.0,6.798703136890056,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",17.302630011072313,12.306665196671036,14.286198425018712,10.525129677839036,10.319122173586573,10.400747788479059,14.7161261251123,16.750846480169788,6.798703136890056,11.724006215786916,9.935795264298871,13.715773112995223
44,16040867,221.0,2.321428571428571,ML,Holt's,xgboost,['employee_nums'],7.569916855631142,6.783984244921745,7.095391505768865,12.47646533360819,13.042777534965037,12.818389681597228,1.01010101010101,0.7936507936507936,2.321428571428571,3.5225018037518034,1.801845952789349,2.4412589506929128
45,16043915,321.0,6.781898656898656,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",13.432394325251467,10.1597968004218,11.456486385731669,10.328679257250686,11.815302752802753,11.226263254565138,11.34209705638277,10.709502138073566,6.781898656898656,20.218852328227328,8.588769720845194,16.450996592506026
46,16045629,1051.0,2.9406041196838157,ML,Winter's,xgboost,"['employee_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",8.37631151450661,11.03421492367288,9.981083384191905,11.553218048645794,9.007603669901966,10.016243329404237,14.512055334606544,29.394188651462393,2.9406041196838157,7.283814419054586,7.525518752011688,16.044528737555794
47,16045637,161.0,6.592261904761905,ML,Holt's,svr,"['employee_nums', 'holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",14.740973312401884,12.619922725221638,13.46033899561381,14.28745857317286,15.784605264904176,15.191396198369128,8.88888888888889,8.88888888888889,6.592261904761905,6.592261904761905,7.502246181491465,7.502246181491465
48,16045644,306.0,5.368416305916307,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",9.00725791482094,12.958712294649793,11.393041691321379,11.976035169312478,10.2849646713054,10.955011472402544,10.823197966055108,12.50669964955679,5.368416305916307,8.260558885558886,7.529744888235454,9.942992018463718
49,16046251,238.0,3.6259920634920633,ML,Holt's,xgboost,"['holiday_nums', 'price']",7.921390778533636,10.343671953046954,9.383900166919032,7.339380196523056,14.205716774009108,11.485092847080667,3.083900226757369,1.6099773242630386,3.6259920634920633,6.070093101343102,3.41120095837077,4.302877416084963
50,16047254,226.0,1.0416666666666665,ML,Winter's,xgboost,['employee_nums'],11.229326229326231,9.586715367965368,10.237561180957405,8.815073815073816,8.44572961760462,8.592073544903734,3.8321995464852607,4.181955610527038,1.0416666666666665,3.938492063492064,2.1473495058400722,4.034958751939884
51,16047257,321.0,4.760923308717426,ML,Holt's,xgboost,no,10.24792861977736,9.6030198785133,9.858549757127358,11.958356380625288,13.85308678894205,13.102344551684467,9.655397512540368,9.441722298865157,4.760923308717426,7.950407435701552,6.700243276269912,8.541305777709772
52,16047259,140.0,2.6041666666666665,ML,Holt's,svr,"['employee_nums', 'holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",13.378684807256235,8.936965811965813,10.696892206326167,12.690854119425548,12.14420995670996,12.360804813635001,0.0,0.0,2.6041666666666665,2.6041666666666665,1.5723270440251573,1.5723270440251573
53,16047276,127.0,5.952380952380952,ML,Holt's,xgboost,no,13.580757866472155,19.512085137085137,17.161936595898858,36.04585890300176,59.27083333333335,50.068484974145356,12.677798392084105,13.4714491857349,5.952380952380952,6.473214285714285,8.617168994527486,9.24609981213755
54,16050952,295.0,3.1380772005772,ML,Winter's,xgboost,no,14.10259053116196,10.74783570187982,12.077078181406707,14.353054353054354,8.11013639138639,10.583745395066149,17.399848828420257,14.08850408850409,3.1380772005772,10.344759407259408,8.788967845571618,11.828129941337489
55,16051271,204.0,2.569444444444444,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",15.206856635428062,12.216803664172083,13.401541633915018,19.285936596860967,10.704565901934322,14.104731648980728,15.007780890133832,14.214130096483037,2.569444444444444,3.7152777777777777,7.49784190405722,7.875200394623258
56,16051272,373.0,9.453680897646414,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",10.343027163018318,14.439218811772776,12.81619947924742,10.51509104030112,11.782416801948052,11.280268858653987,9.393040044300548,12.695608546448883,9.453680897646414,14.41715492362044,9.429653389716922,13.735032774175105
57,16051273,463.0,6.748521945890366,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",15.244442830908994,19.557699245199245,17.848673118782347,12.005661627510367,19.201638843182963,16.350402587916463,13.391716425661585,14.272067243842912,6.748521945890366,18.806345309102664,9.380731079384622,17.009744566263894
58,16051274,448.0,9.197590603840604,ML,Winter's,xgboost,"['employee_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",8.431289441207293,12.609163723194253,10.953779573727722,7.177042752112362,11.882278516010134,10.017939817107239,4.823171848381932,6.219006311885568,9.197590603840604,10.182309010434011,7.464330342243771,8.61194379025444
59,16051275,1621.0,6.688937792412254,ML,Winter's,xgboost,"['price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",9.00952408082278,9.458967039370847,9.280885867115954,8.40998969792208,8.2737787588517,8.32774913093619,8.060917266754181,11.647040973432453,6.688937792412254,8.605402601690972,7.232552301113772,9.810580069739483
60,16051276,702.0,7.908328136126583,ML,Holt's,xgboost,['holiday_nums'],10.988281583991027,11.145595300263949,11.08326345041996,11.926959133264539,12.363399476021224,12.190470283608198,13.921242974759117,11.732834872522327,7.908328136126583,10.414963140372157,10.290803826905513,10.937138732356185
61,16051277,468.0,7.8273809523809526,ML,Holt's,xgboost,no,7.994140706748633,14.333495123476741,11.821675448924093,11.147766622279308,17.61836997085159,15.054546002549362,11.608890615467159,10.053857176920587,7.8273809523809526,14.903083028083028,9.325714969830203,12.981691653094138
62,16051278,536.0,6.863940883677726,ML,Holt's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",13.193889089029756,11.430946936887649,12.129471185849617,15.006836067760437,11.762234974578542,13.047831634141179,10.552240539174337,10.389516406597151,6.863940883677726,8.97404630999789,8.325342633968836,9.534892952046654
63,16051279,242.0,6.838768115942029,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",9.399004356987549,12.104747019728638,11.032660304302922,12.087507514069443,12.476077078558694,12.322115553006352,9.088096531705554,8.642330829728673,6.838768115942029,7.235593512767427,7.73001145048984,7.792979996846411
64,16051294,1040.0,12.168194637542316,Exp,Holt's,xgboost,"['holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",10.787770396012618,12.168194637542316,11.621234089011681,14.898317326420374,13.139341415992705,13.836294135218763,9.501091466314628,9.823731443907475,12.866273208348117,14.182840427255252,11.532899310561264,12.455646301777833
65,16053217,228.0,6.489239926739926,ML,Winter's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",12.878272521129661,17.733715936840934,15.80986099854024,5.713307856165,12.876325063825064,10.038148434374849,11.703600632172058,12.866604295175721,6.489239926739926,7.024954212454213,8.555307376062093,9.339570282966509
66,16057195,200.0,4.1184163059163055,ML,Holt's,xgboost,no,10.365732151446439,12.744590478965476,11.80202397183529,13.203978561121419,16.295804889554887,15.070741627345399,7.7702191987906275,7.452758881330313,4.1184163059163055,7.258297258297258,5.565357074791037,7.335348090065072
67,16057475,91.0,6.25,ML,Holt's,svr,"['employee_nums', 'holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",12.267573696145126,15.405505952380953,14.162174303683736,45.18518518518518,41.889880952380956,43.19556753519018,2.0861678004535147,1.2698412698412698,6.25,6.25,4.6001796945193165,4.276729559748428
68,16058688,182.0,8.154761904761905,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",27.835497835497836,27.34442640692641,27.539001878624518,15.434618291761149,13.812021312021312,14.45493709644653,11.927437641723355,12.063492063492061,8.154761904761905,10.34541847041847,9.649595687331537,11.02616461107027
69,16059519,122.0,0.0,ML,Holt's,svr,"['employee_nums', 'holiday_nums']",6.8839758125472414,8.913690476190474,8.109463911350703,9.501800720288117,19.463045634920636,15.516137272519067,4.473304473304472,5.8201058201058204,0.0,0.0,1.772441395082904,2.306079664570231
70,16059520,150.0,8.210470085470085,ML,Winter's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",7.81557067271353,17.2352603993229,13.502930507647484,7.339380196523054,16.33686192279942,12.771821993520104,8.594104308390024,5.396825396825396,8.210470085470085,11.219048516842633,8.362476098325157,8.912129922118824
71,16059521,119.0,3.6458333333333335,ML,Holt's,xgboost,no,6.910430839002267,14.698097041847042,11.61241798034251,44.15069057926201,55.00000000000001,50.70121702197174,3.6782793925651065,3.9380196523053654,3.6458333333333335,8.333333333333334,3.658689319066678,6.591793950284516
72,16060571,527.0,4.115259740259741,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums', 'price']",7.893802963462406,15.871716663754201,12.710656518355565,5.065088702703833,11.155582103869643,8.742367737369985,8.879843212500168,9.679431564880481,4.115259740259741,9.771468934430386,6.003113568883305,9.735001297438915
73,16060572,829.0,3.6940615311116476,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums']",9.851012681407303,9.325341220984559,9.533626139265271,8.339874930229849,10.35720850947406,9.557887657320693,10.762243776707841,12.157223870684419,3.6940615311116476,12.877919728175058,6.494662043517686,12.592360992188201
74,16060573,381.0,10.157072298616415,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",16.288356589108467,24.140675500969618,21.02937932834539,9.404948271943345,14.400694630232167,12.421247959966786,14.19674963451284,13.431133055193204,10.157072298616415,18.402698200492313,11.757699167556508,16.43283276556248
75,16061687,235.0,5.620039682539683,ML,Winter's,xgboost,no,28.639387378883175,28.15679112554112,28.348008508940808,9.30321836336874,12.502384768009767,11.234790532208603,7.89464503750218,9.237746380603525,5.620039682539683,8.901966089466088,6.5212984080908605,9.03501111048281
76,16063951,127.0,20.90277777777778,ML,Winter's,svr,"['employee_nums', 'price']",33.01587301587301,30.55059523809524,31.527403414195867,20.02267573696145,23.70851370851371,22.24808734242696,9.523809523809524,12.698412698412698,24.42708333333333,20.90277777777778,18.52201257861635,17.651991614255763
77,16064065,280.0,13.194444444444445,ML,Winter's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",5.596477661935424,16.662754116798233,12.278003068645045,7.893254958712721,16.57084235209235,13.132553007545706,8.668908122689635,10.593374879089167,13.194444444444445,14.074710012210012,11.40130741129631,12.695313072671564
78,16064066,234.0,9.107142857142858,ML,Holt's,xgboost,['employee_nums'],8.97311683025969,17.346230158730155,14.02858148141167,10.486669415240845,21.8818768037518,17.366794630945574,9.298426441283585,9.654366797223938,9.107142857142858,14.356511544011541,9.182934465953334,12.493397587737213
79,16065150,122.0,5.173611111111112,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",19.00037792894936,14.329229797979798,16.18006207628849,16.1432350718065,12.589285714285714,13.997454327643005,10.54421768707483,7.879818594104308,5.173611111111112,6.215277777777778,7.3015873015873005,6.874812818209045
80,16065152,175.0,3.4523809523809526,ML,Holt's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",11.919879062736205,8.19269705988456,9.669505023278605,10.786092214663645,9.281430375180374,9.877617141768082,5.82010582010582,5.82010582010582,3.4523809523809526,3.556547619047619,4.390536088649297,4.453429170410303
81,16065162,273.0,9.001640720390721,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",8.46256917685489,13.032401626151627,11.221713297184996,6.638262531119674,11.792942300754799,9.750522014672958,5.621257049828478,5.961393104250247,9.001640720390721,9.74568833943834,7.662243416960397,8.24625060474117
82,16065780,253.0,10.729166666666666,ML,Winter's,xgboost,['employee_nums'],18.074418967276106,39.50644841269841,31.01451221734241,15.062096077133669,38.9912518037518,29.509888213959705,13.502628324056893,16.843447557733274,10.729166666666666,15.41170634920635,11.828085436576002,15.979000035603807
83,16066820,262.0,4.971590909090909,ML,Winter's,svr,no,8.989925418496847,11.30093430874681,10.385251540911918,10.948628091485237,9.408460463147962,10.018715561168388,5.124716553287981,5.124716553287981,4.971590909090909,4.971590909090909,5.032263334150127,5.032263334150127
84,16067199,250.0,8.265241702741703,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",7.5785061499347215,11.562517343767345,9.983946870739322,15.97594204737062,11.917325933870051,13.5254568467665,4.597360311646026,4.597360311646026,8.265241702741703,8.669653467447585,6.811930208156623,7.056103349111117
85,16067442,189.0,5.5357142857142865,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums', 'price']",16.106327534898963,9.051863934676433,11.847028757406116,16.635428063999495,14.668001014508366,15.447547581287868,12.536933965505396,13.061224489795919,5.5357142857142865,7.442956349206349,8.309782460725856,9.669062593590896
86,16067443,123.0,0.0,ML,Holt's,xgboost,no,10.602796674225248,12.451636904761902,11.719077568134168,12.071050642479213,16.227678571428577,14.580712788259955,4.19501133786848,4.648526077097505,0.0,0.5208333333333333,1.6621743036837375,2.1563342318059298
87,16067448,691.0,5.264249639249639,ML,Holt's,xgboost,['employee_nums'],11.022303813389163,21.372868190023723,17.27170117286663,30.624719010300378,27.376564246726787,28.66356896436915,22.473375736620895,29.066737354610172,5.264249639249639,20.700170830201788,12.082959979717495,24.015225490816434
