,id,sales,best_smape_test,best_model,model_exp,model_ml,feature_drop,smape_holt_test,smape_holt_train,smape_holt,smape_winter_test,smape_winter_train,smape_winter,xgboost_test,svr_test,xgboost_train,svr_train,xgboost_all,svr_all
87,16067448,691.0,8.250743111424228,ML,Holt's,xgboost,"['price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",10.14549723336572,20.353302876434594,17.27170117286663,32.48108203305007,27.012752502236857,28.66356896436915,13.083322003906398,15.714671061793215,8.250743111424228,15.136305529023256,9.709634852550918,15.31090644457645
88,16067580,487.0,7.0688069217480995,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums', 'price']",11.880331190193722,11.545874722345308,11.64684271263917,9.104936815850127,9.523179949650538,9.396917871522112,9.656075832062674,8.731737012987013,7.0688069217480995,16.022999755803628,7.849869234295895,13.821863833443897
89,16067727,157.0,3.166023166023166,ML,Holt's,svr,no,9.871031746031747,11.954145704145702,11.32528111301696,10.535714285714286,13.074909324909326,12.308359879114597,0.0,0.0,3.166023166023166,3.166023166023166,2.210242587601078,2.210242587601078
90,16067731,178.0,7.0338007180112445,ML,Holt's,xgboost,no,16.418650793650798,10.349487142965405,12.181687490342124,14.265873015873016,13.810172560172559,13.947742509063263,12.5,12.5,7.0338007180112445,7.355797355797355,8.683974086158793,8.908764191783062
91,16067757,218.0,2.942942942942943,ML,Holt's,xgboost,['price'],11.604922854922854,12.001833178303764,11.882011193886889,19.678932178932175,34.03923403923403,29.7040485719731,8.607503607503608,12.010281385281386,2.942942942942943,8.023478023478022,4.652998992621633,9.227041302513
92,16069793,561.0,10.85383821133922,ML,Winter's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",17.178797531858592,16.5905648226289,16.768144508434087,8.64227909136376,12.058246037604945,11.027010733079303,9.306601014224853,8.921210041734339,10.85383821133922,12.070301763026222,10.386747736738657,11.119632564145652
93,16069798,191.0,2.626472626472626,ML,Holt's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",6.609848484848485,9.317904317904317,8.500378028679918,14.417388167388168,12.06012574433627,12.771752136200995,3.3333333333333335,3.3333333333333335,2.626472626472626,3.54024354024354,2.839864537977746,3.477780081553667
94,16069830,356.0,3.706593706593706,ML,Holt's,xgboost,"['price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",12.258505146244543,7.563523739994325,8.980876617352884,9.244657019593081,8.969562719562719,9.052610055420942,9.763257575757576,12.406916000666003,3.706593706593706,4.717459717459717,5.535020535020535,7.038805010503123
95,16072484,275.0,5.958425958425958,ML,Holt's,xgboost,['employee_nums'],15.234487734487734,12.37174987174987,13.235972622765074,31.89484126984127,17.66857766857767,21.963298755751588,12.321428571428573,11.557539682539684,5.958425958425958,12.990327990327991,7.879332407634294,12.557788123825855
96,16073041,336.0,3.8375350140056024,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",14.433205683205685,11.078705372183633,12.0913847113601,9.820110445110446,7.17579695520872,7.9740802729149,7.807539682539683,7.906746031746032,3.8375350140056024,5.511626688097276,5.036026989412116,6.234681584293127
97,16073930,144.0,4.474474474474475,ML,Holt's,svr,no,15.270146520146522,13.999453999454001,14.383059288719663,15.895146520146522,16.200713700713703,16.108467004693416,11.041666666666666,11.047979797979798,4.474474474474475,4.474474474474475,6.457023060796645,6.4589289117591004
98,16074923,176.0,14.524394524394522,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums', 'price']",38.61742424242424,30.511631761631758,32.95866345394647,38.20075757575758,30.80237705237705,33.03585041792589,20.654761904761905,17.992424242424242,14.524394524394522,17.22173472173472,16.375071469411093,17.454395709112692
99,16075726,102.0,10.81081081081081,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",42.70833333333333,48.19819819819819,46.54088050314465,40.625,47.747747747747745,45.59748427672955,22.916666666666664,25.0,10.81081081081081,13.963963963963963,14.465408805031446,17.29559748427673
100,16078182,361.0,9.2267040873852,ML,Winter's,xgboost,"['price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",14.213330072705071,21.193724657346948,19.086435726134308,11.279518769843849,16.730961444583738,15.085242901266033,9.392283064158065,12.85002885186709,9.2267040873852,12.439596570031352,9.276690193580784,12.563500655113838
101,16080059,419.0,10.491519028670732,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums', 'price']",6.025502275502275,17.363064071571273,13.940403906720256,9.502650127650128,25.322734973570633,20.546860303104065,12.882365849664609,8.228666435903278,10.491519028670732,15.975268328209506,11.213284106706618,13.636671530532151
