,id,sales,best_smape_test,best_model,model_exp,model_ml,feature_drop,smape_holt_test,smape_holt_train,smape_holt,smape_winter_test,smape_winter_train,smape_winter,xgboost_test,svr_test,xgboost_train,svr_train,xgboost_all,svr_all
10,9171479,350.0,5.804486518772232,ML,Holt's,xgboost,no,15.94888731666847,11.120478883083926,12.12260138816751,15.362276612276615,16.433065644365957,16.210826411290807,13.907910271546633,17.715081853012887,5.804486518772232,8.03804660947518,7.486329184442392,10.046487886435836
11,9171482,616.0,12.522422396359264,ML,Winter's,svr,"['event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",11.522859580379864,12.910612385072412,12.622588218060752,10.105871855342603,12.602687784996286,12.084480705256844,9.937032664305391,8.93747666474939,13.085397337543844,12.522422396359264,12.431963160079261,11.778377055836462
12,9171483,145.0,2.947845804988662,ML,Holt's,xgboost,no,15.173160173160172,11.334089191232048,12.130877508235997,38.22843822843822,30.170068027210885,31.84255995576751,12.02020202020202,13.257575757575758,2.947845804988662,3.3446712018140587,4.83078766097634,5.402066486972147
13,9421746,129.0,3.968253968253969,ML,Winter's,xgboost,no,34.24242424242424,34.95842781557067,34.80982330038934,14.68975468975469,14.000549714835428,14.143592256799803,6.06060606060606,7.575757575757574,3.968253968253969,5.952380952380952,4.40251572327044,6.2893081761006275
14,14090062,341.0,6.114890400604687,ML,Holt's,xgboost,['employee_nums'],5.779695646005806,8.644768902121843,8.050131056512855,16.321632443923466,23.923801066658207,22.345992484581185,4.619996759034193,5.552112029384757,6.114890400604687,6.4323507180650035,5.804629456127791,6.249659669470989
15,14090272,226.0,14.951384594241738,ML,Winter's,xgboost,['employee_nums'],38.484848484848484,22.85373356801928,26.0979272300027,40.0,21.65482665482666,25.46231546231546,11.302031302031303,12.121212121212123,14.951384594241738,17.754599897457037,14.193971646801835,16.58540620804772
16,14121886,243.0,5.2872260015117165,ML,Holt's,xgboost,no,19.671717171717173,9.103419728419727,11.29683995250033,13.589433293978745,16.731799946085662,16.079610640931396,20.263675718221172,21.12947658402204,5.2872260015117165,5.470376184661899,8.395545754036322,8.72037815434042
17,14140290,409.0,10.86502713204538,ML,Holt's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",6.931204096275866,15.382676755712923,13.62859752450901,8.056135314789971,19.480740000024944,17.10959563139127,4.932558060196676,4.665178381052291,10.86502713204538,12.531469730164996,9.633759966189988,10.89884322374538
18,14140291,318.0,5.498866213151927,ML,Winter's,xgboost,"['employee_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",14.480880824463712,10.91269168281552,11.653259240516089,7.7429129100252085,10.430772808039501,9.87291509335729,4.498329952875407,4.691167418440145,5.498866213151927,7.674487044234943,5.291207744037932,7.055307499258662
19,14162110,99.0,25.238095238095237,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",32.121212121212125,55.238095238095255,50.44025157232706,27.878787878787882,54.44444444444445,48.930817610062896,14.242424242424242,18.484848484848488,25.238095238095237,40.396825396825406,22.955974842767294,35.84905660377358
20,14162400,102.0,2.2222222222222223,ML,Holt's,xgboost,"['employee_nums', 'price']",16.666666666666668,13.921012849584278,14.490865528601374,16.666666666666668,16.173984745413318,16.276239483786654,4.545454545454546,9.090909090909092,2.2222222222222223,15.44973544973545,2.7044025157232707,14.129979035639412
21,14164567,130.0,5.249433106575963,ML,Winter's,xgboost,"['price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",11.346682213555278,15.880574452003021,14.939577949683681,30.709021370786076,14.491512053623856,17.8574102137896,19.18081918081918,9.393939393939394,5.249433106575963,14.37641723356009,8.14085285783399,13.34231805929919
22,16007581,2546.0,3.8064166682515292,ML,Winter's,xgboost,['holiday_nums'],6.583910719507906,6.385823926429898,6.4269362797102385,4.659490669566506,5.754163709536383,5.52696741822188,8.403058232846115,11.871907731894073,3.8064166682515292,5.418586136624139,4.7604366156202165,6.757954769604692
23,16009234,342.0,1.1853226138940423,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",9.169609630135946,18.242483862231758,16.359434493306214,5.73296188128724,13.446791181200734,11.845807741596046,4.680399345471115,5.860553587826314,1.1853226138940423,10.492925388915364,1.910715897806265,9.531489732085559
24,16010589,476.0,6.002945221764327,ML,Holt's,xgboost,"['price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",14.39259570159361,10.110059668164489,10.998887901517703,11.122425554243737,11.354712342816391,11.30650187726358,18.327531054803785,18.104584809130266,6.002945221764327,8.011173921169497,8.560878130508366,10.106032784708527
25,16010612,375.0,7.413961699675984,ML,Holt's,xgboost,['holiday_nums'],11.670047124592578,8.624847252113948,9.256869867156684,14.376229830775285,9.685381800043452,10.658954032836851,10.944610944610943,9.63924963924964,7.413961699675984,9.980065064098676,8.146737958058713,9.909329787243218
26,16014960,241.0,9.169799498746867,ML,Winter's,xgboost,"['holiday_nums', 'price']",27.837465564738288,29.47536687557696,29.13542509408214,11.785714285714286,14.436994566362099,13.886728847737084,6.103896103896103,7.353782581055307,9.169799498746867,11.026962261205957,8.533479926230669,10.264604214382238
27,16014961,498.0,9.057046465349968,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",8.138023592569047,11.429907370768182,10.746686209255152,19.910715724112855,24.89560721055779,23.861007090729597,8.372630882512304,7.545181622018098,9.057046465349968,10.231480670799211,8.914997948157247,9.67394690595785
28,16015156,549.0,7.03856306177326,ML,Holt's,xgboost,no,16.492566034678333,8.145577183959112,9.877971096372535,12.369852369852373,23.83716274770728,21.457154933435508,15.55891339590399,9.68105968105968,7.03856306177326,14.438789738469326,8.806937659423035,13.451336330327699
29,16018212,102.0,5.170068027210885,ML,Winter's,xgboost,no,43.93939393939394,39.36507936507936,40.314465408805034,20.043290043290042,15.44647151790009,16.40052819298102,10.606060606060606,10.606060606060606,5.170068027210885,8.023431594860165,6.298292902066486,8.559448936807428
30,16020360,284.0,6.558970130398702,ML,Holt's,xgboost,"['employee_nums', 'price']",6.608946608946608,14.490231867498565,12.85449341761042,7.619047619047619,15.698013711253328,14.02124716381441,5.194805194805195,28.83116883116883,6.558970130398702,21.404503785456168,6.275841558860426,22.94588709683049
31,16021668,317.0,10.051119861371193,ML,Winter's,xgboost,"['price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",6.48989898989899,15.087516074192322,13.303104981225783,6.48989898989899,12.501972266844005,11.254183473515793,4.579889807162534,5.911058638331365,10.051119861371193,12.159734860696824,8.915581548233549,10.862839795677578
32,16024490,620.0,14.42678864954475,Exp,Winter's,xgboost,no,17.236374736374735,18.132779650134847,17.946733347278975,17.225976637741343,14.42678864954475,15.007752194264798,24.832238593567048,23.510949834479245,15.379954994375922,16.15871664974132,17.341749703642005,17.68465183902655
33,16027746,181.0,2.630385487528345,ML,Winter's,xgboost,no,13.823953823953824,9.749205820634394,10.59490823641767,15.339105339105338,8.47435076758385,9.89911115035246,4.545454545454546,4.545454545454546,2.630385487528345,3.794406651549509,3.02785265049416,3.950284516322252
34,16030580,513.0,7.502673783836249,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",7.652267518577678,8.501021385695037,8.324864922708416,9.275644141954302,11.066722807294195,10.694989499393463,7.847072713382873,7.3868555686737505,7.502673783836249,7.5551642179793435,7.574152806949698,7.520232234161202
35,16030584,417.0,5.105820105820106,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",6.17613969770445,10.565823411083883,9.654756980005134,7.961181997452632,7.713651793168063,7.765025986510145,5.304736404315646,4.69208211143695,5.105820105820106,6.466242231338967,5.147104620602199,6.09802031966119
36,16030585,1266.0,5.51917739262431,ML,Holt's,xgboost,no,6.739689482956174,7.421342563953408,7.279867396199263,6.427092739573939,8.77116643669034,8.28466057502467,7.798188254699606,7.448190964333492,5.51917739262431,7.069481429399202,5.992179647017296,7.148081521555376
37,16030588,555.0,11.701204816697034,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",8.461601852296003,19.13218567150089,16.917536199590437,4.428425110243292,16.05682873484731,13.643386473137042,6.076829822911328,9.973840742133424,11.701204816697034,21.9435566630462,10.53388170477925,19.45927600021524
38,16030589,658.0,7.983814603143566,ML,Holt's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",8.69041018657387,11.508737602708653,10.923801723888223,12.755555138000277,12.52862890754692,12.575726804433469,7.560716640262094,12.052692281121411,7.983814603143566,13.996148849673476,7.896001818394581,13.592789939219275
39,16030590,893.0,7.706403450936618,ML,Winter's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",11.604388161171162,11.11169399647479,11.213951275940076,7.132351220196158,10.252513196152059,9.604932408689516,5.994298725352901,7.056636280100322,7.706403450936618,10.148334820338489,7.35106096072113,9.50666153840227
40,16030593,339.0,5.2631759774616915,ML,Winter's,xgboost,no,12.251082251082252,13.5378334187858,13.270771855677516,3.8784907902554964,9.666595342181365,8.465290623857129,1.4545454545454546,1.2878787878787878,5.2631759774616915,6.271241985527699,4.472705491573416,5.236959057713774
41,16031893,122.0,0.0,ML,Holt's,xgboost,no,1.5893197711379532,1.6154138423045985,1.6099980916851058,9.509429963975418,15.889790259538158,14.565564537817593,0.4132231404958678,0.0,0.0,0.2380952380952381,0.08576329331046312,0.18867924528301888
42,16040059,515.0,7.279981057623693,ML,Winter's,xgboost,['price'],18.481404958677683,12.892969709920171,14.052833629473618,16.430963570001005,9.909822017112301,11.263266490353354,15.618997758035192,17.43717957621701,7.279981057623693,9.4766874565005,9.010720372803437,11.128865066252983
43,16040060,651.0,9.173896015149674,ML,Winter's,xgboost,"['holiday_nums', 'price']",17.49162440141741,13.446682097866672,14.286198425018712,7.6480162122795345,11.121701296531313,10.400747788479059,8.825752472854422,16.926297980407185,9.173896015149674,11.66854115207186,9.101639808258208,12.759773701349001
44,16040867,221.0,2.7499484642341785,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",7.611832611832611,6.9601331208474075,7.095391505768865,11.264593991866718,13.22533617176474,12.818389681597228,0.0,0.0,2.7499484642341785,3.080636294922009,2.1792044433553865,2.4412589506929128
45,16043915,321.0,4.7108975680404255,ML,Holt's,xgboost,['holiday_nums'],19.294455544455545,9.403684939399225,11.456486385731669,11.412224139496868,11.177559213273499,11.226263254565138,14.08566181293454,8.032270759543486,4.7108975680404255,18.25907558050415,6.656603354716563,16.136531183700992
46,16045629,1051.0,2.158212516624557,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",6.830129249484088,10.80633327661538,9.981083384191905,14.40792224331906,8.866041709093214,10.016243329404237,27.83553930105654,44.10575736662693,2.158212516624557,7.09813308137022,7.487469019053837,14.77896076321595
47,16045637,161.0,7.641723356009071,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums', 'price']",10.346320346320347,14.275915308524004,13.46033899561381,14.025974025974028,15.496625814948798,15.191396198369128,5.454545454545454,5.454545454545454,7.641723356009071,8.038548752834467,7.187780772686432,7.502246181491465
48,16045644,306.0,5.7177214320071466,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums', 'price']",13.371376098648827,10.874906489402287,11.393041691321379,18.277581004853733,9.037195642474853,10.955011472402544,13.318903318903319,14.32900432900433,5.7177214320071466,9.639091067662495,7.295325219853521,10.612469291714573
49,16046251,238.0,3.4486016628873775,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums']",7.518037518037518,9.872578479721335,9.383900166919032,8.528138528138527,12.259533263946471,11.485092847080667,0.0,0.0,3.4486016628873775,5.429821501250073,2.7328541479484874,4.302877416084963
50,16047254,226.0,1.5608465608465607,ML,Winter's,xgboost,no,14.709759937032665,9.066271030556743,10.237561180957405,9.864605091877818,8.258791473077189,8.592073544903734,1.322314049586777,5.001967729240456,1.5608465608465607,3.7816944959802106,1.5113398132266056,4.034958751939884
51,16047257,321.0,5.872268099158856,ML,Holt's,xgboost,['holiday_nums'],8.062493062493061,10.328945558103014,9.858549757127358,8.879315129315128,14.208376067066911,13.102344551684467,8.241556423374604,8.241556423374604,5.872268099158856,8.619811560988031,6.36400718531684,8.541305777709772
52,16047259,140.0,1.5873015873015872,ML,Holt's,xgboost,no,10.909090909090912,10.64131635560207,10.696892206326167,13.535353535353536,12.053184910327767,12.360804813635001,0.0,0.0,1.5873015873015872,1.984126984126984,1.2578616352201257,1.5723270440251573
53,16047276,127.0,7.482993197278912,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",14.678654678654683,17.8123199551771,17.161936595898858,43.53010625737898,51.78091749520323,50.068484974145356,7.575757575757574,7.575757575757574,7.482993197278912,9.467120181405896,7.502246181491463,9.074573225516621
54,16050952,295.0,7.640349068920497,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",15.81923127377673,11.096990466738363,12.077078181406707,12.745638200183654,10.017535374678232,10.583745395066149,13.073593073593074,11.735537190082646,7.640349068920497,11.852380423808993,8.768003484984616,11.828129941337489
55,16051271,204.0,3.148148148148148,ML,Winter's,xgboost,"['holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",9.27849927849928,14.48138606033343,13.401541633915018,20.555979967744673,12.415118994066363,14.104731648980728,14.004753416518124,19.292929292929298,3.148148148148148,5.343915343915344,5.40140584535701,8.238993710691824
56,16051272,373.0,9.486121860795867,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",10.67537584846901,13.376891382546532,12.81619947924742,10.141003530040965,11.578647873290729,11.280268858653987,12.236816214088941,14.884559884559886,9.486121860795867,17.58145177262824,10.057020688837824,17.021719493972544
57,16051273,463.0,7.382884777842759,ML,Winter's,xgboost,"['price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",14.399784558875469,18.751953455900825,17.848673118782347,12.328399467436899,17.40378435756587,16.350402587916463,11.381316247626406,15.406533454661798,7.382884777842759,16.815756748861567,8.212747913080875,16.523276442518217
58,16051274,448.0,7.576740875060202,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",5.762366750509043,12.313435313142138,10.953779573727722,7.327468315610609,10.722587115118264,10.017939817107239,4.731982992852559,6.477159204431933,7.576740875060202,15.992653033480805,6.986319427809559,14.017739219904623
59,16051275,1621.0,2.5869151262478804,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",10.515127323681945,8.95763215230105,9.280885867115954,8.870439466066536,8.185615947925863,8.32774913093619,7.436342561960798,10.62774618805201,2.5869151262478804,8.451912565211215,3.593400065735467,8.903500675612133
60,16051276,702.0,9.515861525861169,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums', 'price']",11.884444973580113,10.873430194354206,11.08326345041996,12.063202997165723,12.223802191962177,12.190470283608198,13.50186349647919,13.410939335861938,9.515861525861169,9.898071820512303,10.343144953725286,10.627157531245244
61,16051277,468.0,10.966727431713426,ML,Holt's,xgboost,"['employee_nums', 'price']",5.016748732163752,13.603918160456562,11.821675448924093,10.700088960958528,16.194999037251726,15.054546002549362,6.042272030414324,6.21101121101121,10.966727431713426,14.530913418259662,9.944670650311725,12.804141262038286
62,16051278,536.0,6.121395100386697,ML,Winter's,xgboost,['price'],10.506463233735962,12.554544697117478,12.129471185849617,15.598845598845598,12.379708929099545,13.047831634141179,12.975912975912973,13.78066378066378,6.121395100386697,11.284286612496219,7.544030885873282,11.802402628530997
63,16051279,242.0,5.2360602360602355,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",10.572377711415145,11.153210507202104,11.032660304302922,15.626393808211992,11.456709343309635,12.322115553006352,13.675768675768676,13.675768675768676,5.2360602360602355,5.687830687830689,6.987697836754441,7.345704609855552
64,16051294,1040.0,12.338348727356237,Exp,Holt's,xgboost,['holiday_nums'],8.883160015332459,12.338348727356237,11.621234089011681,13.221919467095008,13.997201786394035,13.836294135218763,6.051237637955538,5.652253486123211,12.677998288172562,13.788808661166458,11.302632870202986,12.100089662572573
65,16053217,228.0,7.480086051514623,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",10.20759543486816,17.277121027121026,15.80986099854024,5.484818212090939,11.230687302115875,10.038148434374849,3.495998950544405,2.6695526695526692,7.480086051514623,9.493073064501637,6.653200049426464,8.076870718380153
66,16057195,200.0,6.2292998007283735,ML,Holt's,xgboost,no,8.96103896103896,12.546091474662902,11.80202397183529,14.498556998557,15.220599506313789,15.070741627345399,1.515151515151515,1.515151515151515,6.2292998007283735,7.19301862159005,5.250891665986006,6.014593373083939
67,16057475,91.0,5.396825396825396,ML,Holt's,svr,"['employee_nums', 'holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",13.679653679653681,14.288548752834465,14.162174303683736,40.909090909090914,43.79440665154951,43.19556753519018,0.0,0.0,5.396825396825396,5.396825396825396,4.276729559748428,4.276729559748428
68,16058688,182.0,8.594104308390023,ML,Winter's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",21.32231404958678,29.167182024324877,27.539001878624518,7.301587301587302,16.328433471290612,14.45493709644653,8.484848484848484,8.484848484848484,8.594104308390023,11.345427059712772,8.571428571428573,10.751722072476792
69,16059519,122.0,0.0,ML,Holt's,svr,"['employee_nums', 'holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",6.075036075036076,8.642290249433108,8.109463911350703,9.909812409812412,16.984460450847,15.516137272519067,6.06060606060606,6.06060606060606,0.0,0.0,1.2578616352201257,1.2578616352201257
70,16059520,150.0,7.777777777777778,ML,Winter's,xgboost,"['employee_nums', 'price']",8.268398268398268,14.873879427450854,13.502930507647484,8.614718614718614,13.860587164158595,12.771821993520104,3.3333333333333335,6.969696969696969,7.777777777777778,9.591218966218964,6.855345911949685,9.0471294952427
71,16059521,119.0,6.878306878306878,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",7.391774891774892,12.717824503538788,11.61241798034251,53.638331365604095,49.931972789115655,50.70121702197174,3.4868162140889414,3.4868162140889414,6.878306878306878,7.2751322751322745,6.17441258950693,6.488877998311961
72,16060571,527.0,5.689382079253816,ML,Winter's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",7.98950603763438,13.947148310925398,12.710656518355565,5.38728057444635,9.621081041945219,8.742367737369985,7.180432539284213,6.494031814887428,5.689382079253816,20.88195330823961,5.9988453822789936,17.895780922826894
73,16060572,829.0,6.749578704676648,ML,Holt's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",11.37015747176175,9.052629837897145,9.533626139265271,9.797760172091724,9.49506390345209,9.557887657320693,9.515102052464846,8.825018934464106,6.749578704676648,10.745479712068175,7.323555248557217,10.346893512942804
74,16060573,381.0,9.419847070223009,ML,Winter's,xgboost,"['employee_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",18.447133674406402,21.705681761519887,21.02937932834539,12.15173976145763,12.491833440528707,12.421247959966786,17.60369933097206,18.453779075788646,9.419847070223009,15.761215008229602,11.118382445095452,16.320049059987134
75,16061687,235.0,6.594860166288738,ML,Winter's,xgboost,"['holiday_nums', 'price', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",40.43623043623044,25.182045623222088,28.348008508940808,11.002886002886001,11.295527432745477,11.234790532208603,6.980666392431098,6.713286713286713,6.594860166288738,8.70142307117097,6.67493315662017,8.288790996893104
76,16063951,127.0,20.992063492063494,ML,Winter's,xgboost,no,22.727272727272727,33.832199546485256,31.527403414195867,14.545454545454547,24.265443551157833,22.24808734242696,4.545454545454546,4.545454545454546,20.992063492063494,21.87830687830688,17.578616352201255,18.280922431865832
77,16064065,280.0,6.358225108225109,ML,Holt's,xgboost,no,5.20774234677978,14.129738019609759,12.278003068645045,8.995621134658567,14.216035164730433,13.132553007545706,5.268367995640722,3.5301062573789843,6.358225108225109,12.4436938722653,6.132028349009482,10.593703989930402
78,16064066,234.0,7.096131381845668,ML,Holt's,xgboost,no,10.342485797031252,14.99398749398749,14.02858148141167,10.624098124098126,19.13273895416752,17.366794630945574,7.233372687918142,10.086580086580087,7.096131381845668,13.03820518106232,7.124615426502219,12.425603746358464
79,16065150,122.0,3.968253968253969,ML,Winter's,xgboost,no,22.896825396825395,14.420909778052632,16.18006207628849,18.351370851370852,12.85714285714286,13.997454327643005,15.584415584415584,2.922077922077922,3.968253968253969,7.910052910052909,6.379155435759209,6.874812818209045
80,16065152,175.0,1.0317460317460316,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums', 'price']",13.275613275613276,8.7250481000481,9.669505023278605,11.154401154401157,9.543221328935614,9.877617141768082,6.06060606060606,7.575757575757574,1.0317460317460316,3.953136810279668,2.075471698113208,4.705001497454328
81,16065162,273.0,6.536135821850107,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums', 'price']",8.843681570954299,11.844531130245414,11.221713297184996,8.124098124098124,10.176490176490177,9.750522014672958,6.958596958596957,6.958596958596957,6.536135821850107,10.444965087822231,6.623816435137189,9.721379249681135
82,16065780,253.0,11.06575963718821,ML,Winter's,xgboost,"['employee_nums', 'holiday_nums']",16.504051504051507,34.81487097558526,31.01451221734241,11.090605301131617,34.333986119700405,29.509888213959705,10.255766218333061,11.174060170682743,11.06575963718821,15.404899333470762,10.897647795539026,14.526800639307211
83,16066820,262.0,6.595673888906973,ML,Holt's,svr,"['employee_nums', 'holiday_nums', 'price']",12.662337662337663,9.788871842443271,10.385251540911918,9.691722418995145,10.104356622213764,10.018715561168388,7.628230355503082,7.628230355503082,6.595673888906973,6.595673888906973,6.809978061219371,6.809978061219371
84,16067199,250.0,6.189101903387615,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums']",9.922602649875376,10.00001321429893,9.983946870739322,21.10558633285906,11.540184838504167,13.5254568467665,7.261627261627263,7.261627261627263,6.189101903387615,7.9546566101187945,6.411701506041129,7.8108203302431924
85,16067442,189.0,5.8843537414966,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",19.6969696969697,9.791091844663272,11.847028757406116,21.21212121212121,13.937778297021994,15.447547581287868,17.316017316017316,19.6969696969697,5.8843537414966,8.861099995553777,8.256963162623538,11.110054084526892
86,16067443,123.0,0.7936507936507936,ML,Holt's,xgboost,"['employee_nums', 'holiday_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",11.645021645021645,11.73847316704459,11.719077568134168,11.03896103896104,15.508314436885865,14.580712788259955,1.515151515151515,1.515151515151515,0.7936507936507936,1.9274376417233556,0.9433962264150944,1.8418688230008984
87,16067448,691.0,4.589088160516733,ML,Holt's,xgboost,no,9.709262509007974,19.252339870543903,17.27170117286663,33.52454006517015,27.390457485587937,28.66356896436915,7.95700024813941,14.014112419786946,4.589088160516733,15.057911370594052,5.288088782476156,14.84127385250201
88,16067580,487.0,7.871367039434266,ML,Winter's,xgboost,"['employee_nums', 'event_0', 'event_1', 'event_2', 'event_3', 'event_4', 'event_5', 'event_6']",14.80094326351011,10.82076875883964,11.64684271263917,9.156743434818301,9.459820700182634,9.396917871522112,9.14146459601005,8.728241455514182,7.871367039434266,17.125408737084985,8.134972192685844,15.382600433362741
